Source,Target,Weight,Type
a58032a0b5dec3ea111ec4926f61bb2d0457e2d1,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
39daa3e8388815169ccfabaad8904bc1e7404a07,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
56dae3b27106f0852b4cf5f2322ef2935a345ab0,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
7ff67d10f39508b6ba177a3f393f92380bd26356,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
4c3c27276ff6100a52f854831e1adda18b32b320,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
8451224099497aa958275996864741fb0f9c2f02,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
f7a671459354492b33e850d1f082e817acf20549,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
7874fb34c9c8339cccc405f154224701fd72e9fa,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
2441323f660cd452c52638cb3d1055eaea5c79a6,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
db2ad6c26e75d66fc871e886438f4b50ce6dc694,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
980b17acc63d70ed5141a5345f3c7f6fbad288b9,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
e543afa5120789d30479bf8185d5bce88bad69dc,90b965c34b254607556aef1204bf97536ccdd39a,2,Undirected
5b833679ae9d9cb8b144e4c34a8ecf8e2732693c,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
71b9ea4ccf42ecea17a9f2c8b437d1cff194406e,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
cbb8e493b2c2cd0f0f5b71ac3f781061b171fb0a,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
878a91320580280e9848bf308e13f556a4550700,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
d3b4ccf19b093016f911161996f90aa9fe9d4e0e,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
ecc0daaeec25505cacf437f690a5a703667164c3,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
3874c1d995add35a7028a54996bd4728705e69e3,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
dc77c2ae2096efec2d95bfb5fa423c1930358f36,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
5cde8cb879e0de20ac6d7c3f78285dceeefed329,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
f68a7c78679aebbdf7f181b95f92ab50e4f5b4cf,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
74536c03a40a10eadf0521a81e1eb738e503376c,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
c28e7af9ddcd6274f7d6e3492eeb54da03925af6,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
37aee1fab88b352638294ca1606d6970b9b41007,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
dfcb512ca591defb06e871460488afcc3714990f,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
d1dbd67fe241d45f3f95ec0c81efe4100c4f7223,90b965c34b254607556aef1204bf97536ccdd39a,2,Undirected
e6941ea0d89a9dad10d5ef2346e20314770cff39,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
62a5b9342218d83a5a7ca1cc71927d2e0eeebd1e,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
fa9f040047acde3d3d0d3d751a31244efbb7af19,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
95fa140f99758c93d1674b5e0107c193a6f3a2eb,90b965c34b254607556aef1204bf97536ccdd39a,2,Undirected
1851a24e8478c75954ec52332dac23823a9e3717,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
31853b5f4341cc3d976038ab7c6252937c2c6a73,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
ff3c97f32bacacedaacc6fd3aa1e36754392e852,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
ea2fa7242a30a4b958fe830d12e358178d30ebf3,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
bd45e3839f8574b1ed9824aa7e8135bc27d933ea,90b965c34b254607556aef1204bf97536ccdd39a,2,Undirected
db76bf272e54b8f014f9d364564be9e8b936513a,90b965c34b254607556aef1204bf97536ccdd39a,2,Undirected
507d5a8ad1b535547ed512357f5d06e23bc469bd,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
1bc135ecf44a30f281cc3689f481e7fadff9e16b,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
377d46131c0d3ef7f9b3e0f99cf1824d462764cf,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
cec9eb71a561958699cab08ad65d53ca80f2c5a4,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
90b965c34b254607556aef1204bf97536ccdd39a,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
be66fd764bb7210e34f7a1bb92953a44e07df8cd,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
6d85d0e764c5c558875415f94f52ac3c5b6e16da,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
1c27c1615aaf7c28bc18d731f5ac05d49948de82,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
4c60ee15a0ec8b326a62e5cf00d156c66dcf39b2,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
9973c9fe2120e179a4580aa76676a445239e4493,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
b96dc0a9ce1743609fe1148f234c1842b0433044,90b965c34b254607556aef1204bf97536ccdd39a,1,Undirected
9a6bf1a945b4c7a99b1c897468943b203939b853,2a46e0a7aed207e844163d27eb986e49a6f7210c,1,Undirected
4d1c8d6c69e44f8f3790b95ee0ef7ca437d911b1,2a46e0a7aed207e844163d27eb986e49a6f7210c,3,Undirected
2a46e0a7aed207e844163d27eb986e49a6f7210c,2a46e0a7aed207e844163d27eb986e49a6f7210c,2,Undirected
fdc8031ec31d175e398b91e720123cea8422487d,2a46e0a7aed207e844163d27eb986e49a6f7210c,1,Undirected
c2e824b58d7ac5620b545b4bda8a8da9bd297973,2a46e0a7aed207e844163d27eb986e49a6f7210c,1,Undirected
bd2ecc0dec3b6a05997b22cceb9314ee1767543b,620a738c1b2f20995283ebfc634674d9fa7b69e3,1,Undirected
c2e824b58d7ac5620b545b4bda8a8da9bd297973,620a738c1b2f20995283ebfc634674d9fa7b69e3,2,Undirected
857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,620a738c1b2f20995283ebfc634674d9fa7b69e3,1,Undirected
a4825188763f399f23f608b2f3db202c49e7e24d,620a738c1b2f20995283ebfc634674d9fa7b69e3,1,Undirected
4937cb8c0e02aefce17eb42376b06a613fbacb4d,620a738c1b2f20995283ebfc634674d9fa7b69e3,1,Undirected
bfbb19c9687677e86a4ff17fd5588acfdd1d596e,620a738c1b2f20995283ebfc634674d9fa7b69e3,3,Undirected
620a738c1b2f20995283ebfc634674d9fa7b69e3,620a738c1b2f20995283ebfc634674d9fa7b69e3,1,Undirected
85b5d96bb1ea3cc79411d4f2ca5d5d08675c3444,7d689b9cac1aa633d20d2ba8b8a1e704a60f049e,1,Undirected
7dd15c34e16e04a0016c192e486d6723f845ba0d,7d689b9cac1aa633d20d2ba8b8a1e704a60f049e,1,Undirected
7d689b9cac1aa633d20d2ba8b8a1e704a60f049e,7d689b9cac1aa633d20d2ba8b8a1e704a60f049e,5,Undirected
620a738c1b2f20995283ebfc634674d9fa7b69e3,7d689b9cac1aa633d20d2ba8b8a1e704a60f049e,1,Undirected
ebb8a8dfa65c8bd9de985d12ae658fa20014d6bb,7d689b9cac1aa633d20d2ba8b8a1e704a60f049e,1,Undirected
cf4c0564e2361a39919e07ed3a3c8f4202c5f960,c7b07d45bd50766f5ea18fabeeb0fa8009644403,6,Undirected
c7b07d45bd50766f5ea18fabeeb0fa8009644403,c7b07d45bd50766f5ea18fabeeb0fa8009644403,6,Undirected
ce6420bf600d1038a76f9d3919cc311b0a48be1e,23ad32f87e00822b8841ec5f920be490f1937116,1,Undirected
8ca29a50509e10cea5e285fc0710b797c270c208,23ad32f87e00822b8841ec5f920be490f1937116,1,Undirected
17f06fc5302baad1f4575b2d7420021bf53eb5ff,23ad32f87e00822b8841ec5f920be490f1937116,1,Undirected
6f2a01f37fb76070350b7ffacd9cb5188ed746f1,23ad32f87e00822b8841ec5f920be490f1937116,1,Undirected
9a6bf1a945b4c7a99b1c897468943b203939b853,2eaa58252fd5269441284b70292fe55d19a7206a,2,Undirected
84eaddda74b74aded211fa831e2eba54c97138a1,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
7874fb34c9c8339cccc405f154224701fd72e9fa,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
03728c9b21889c75cd4409655dc104cda5e04b9c,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
02202dcb9d16ab75f17d17a2e840a3d450864db7,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
f4c644ecd4a2fc79f3634b35af30eefe3bb54fc1,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
17376f52bc7b94638b8b3f0e271e92622dae4e22,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
0e526bf3d0abe192c8a049ef49b5076fa4fe9e4d,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
012c1f4893633524a35d1019a22183e58c48068d,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
84041ec87c82752fecaa4b1741417d255335a28d,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
d8a19e01a2eef795d6cc6c4b8beb15a04624d12b,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
cbf53e78140a88aa267693100c3d896a57c57a68,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
fbd399a7947f70499c563313e2399f05d9f5077e,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
620a738c1b2f20995283ebfc634674d9fa7b69e3,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
72410597fa4081c009e979422eb054bc041b3940,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
4d1c8d6c69e44f8f3790b95ee0ef7ca437d911b1,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
ecc0daaeec25505cacf437f690a5a703667164c3,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
cf4c0564e2361a39919e07ed3a3c8f4202c5f960,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
be271761175a2caff2193e29fc25d1fcc24d0545,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,3,Undirected
32bf4af3b27c811143a5c472e1496d3e9d8c5a86,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,3,Undirected
4937cb8c0e02aefce17eb42376b06a613fbacb4d,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,2,Undirected
ec4b5d43a52504c23dfc9e0b4bcb85bca93c229f,32bf4af3b27c811143a5c472e1496d3e9d8c5a86,1,Undirected
8451224099497aa958275996864741fb0f9c2f02,065707dfe13362a7eadc359fc9e046c42961516b,1,Undirected
1bc135ecf44a30f281cc3689f481e7fadff9e16b,23ad32f87e00822b8841ec5f920be490f1937116,2,Undirected
9973c9fe2120e179a4580aa76676a445239e4493,23ad32f87e00822b8841ec5f920be490f1937116,1,Undirected
40cd1cf260cb83f467b66d9819161e95653fc5c1,23ad32f87e00822b8841ec5f920be490f1937116,1,Undirected
8451224099497aa958275996864741fb0f9c2f02,23ad32f87e00822b8841ec5f920be490f1937116,2,Undirected
748a194080210affea1637d40586ddf33ec24800,9e75e979ebfb58287796ae687f84808f0723102e,1,Undirected
a0362536fa99a3d493914d251274c1fd65c029b9,b3c44b97d1512cb3630fd81a90ccd7f1d368d2a3,1,Undirected
b3c44b97d1512cb3630fd81a90ccd7f1d368d2a3,b3c44b97d1512cb3630fd81a90ccd7f1d368d2a3,6,Undirected
cf4c0564e2361a39919e07ed3a3c8f4202c5f960,b3c44b97d1512cb3630fd81a90ccd7f1d368d2a3,3,Undirected
8fcb183d0eac964bfd657bbdb21fe21d7c5fbb8f,5ce6ef8e42e473682115a4c866723aef9e2f8666,1,Undirected
0baeb7cf28695e1a9c3db7c48bd08397d81ce879,5ce6ef8e42e473682115a4c866723aef9e2f8666,1,Undirected
62a5b9342218d83a5a7ca1cc71927d2e0eeebd1e,5ce6ef8e42e473682115a4c866723aef9e2f8666,1,Undirected
5ce6ef8e42e473682115a4c866723aef9e2f8666,5ce6ef8e42e473682115a4c866723aef9e2f8666,1,Undirected
4d1c8d6c69e44f8f3790b95ee0ef7ca437d911b1,5ce6ef8e42e473682115a4c866723aef9e2f8666,1,Undirected
fdf30ae7ca32654a257b2ab280e9275dfb4850df,5ce6ef8e42e473682115a4c866723aef9e2f8666,1,Undirected
bd45e3839f8574b1ed9824aa7e8135bc27d933ea,5ce6ef8e42e473682115a4c866723aef9e2f8666,1,Undirected
4d1c8d6c69e44f8f3790b95ee0ef7ca437d911b1,52db923583442a2c68a48413dc1d94c9d3b32d7b,4,Undirected
52db923583442a2c68a48413dc1d94c9d3b32d7b,52db923583442a2c68a48413dc1d94c9d3b32d7b,1,Undirected
db0cb1fcefe6da151ed7582d744f62c323f6d4df,52db923583442a2c68a48413dc1d94c9d3b32d7b,2,Undirected
d8a19e01a2eef795d6cc6c4b8beb15a04624d12b,197d5e5b38b4c2f2d81f56d902e94623a366c9e5,1,Undirected
fabf352232f7fdde52e07f0cd8b4d5bac9375b3b,197d5e5b38b4c2f2d81f56d902e94623a366c9e5,1,Undirected
17f87f8df3a325d30d3a3199384706ecdf521012,197d5e5b38b4c2f2d81f56d902e94623a366c9e5,1,Undirected
d0faee4d78a3565783fcf75b0193b62dff2577ac,197d5e5b38b4c2f2d81f56d902e94623a366c9e5,1,Undirected
bd45e3839f8574b1ed9824aa7e8135bc27d933ea,197d5e5b38b4c2f2d81f56d902e94623a366c9e5,1,Undirected
857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,fdf30ae7ca32654a257b2ab280e9275dfb4850df,1,Undirected
eaa9cd4ca4e0673fd13b43925d8b94dea6ccbd48,fdf30ae7ca32654a257b2ab280e9275dfb4850df,1,Undirected
fa9f040047acde3d3d0d3d751a31244efbb7af19,fdf30ae7ca32654a257b2ab280e9275dfb4850df,1,Undirected
4d1c8d6c69e44f8f3790b95ee0ef7ca437d911b1,fdf30ae7ca32654a257b2ab280e9275dfb4850df,1,Undirected
485d0f26d3eb45b9bf6a85a3a401b2162a496f0c,fdf30ae7ca32654a257b2ab280e9275dfb4850df,1,Undirected
e040ed2fa3e3ae4605812c219140871391c05ce4,fdf30ae7ca32654a257b2ab280e9275dfb4850df,2,Undirected
fdf30ae7ca32654a257b2ab280e9275dfb4850df,fdf30ae7ca32654a257b2ab280e9275dfb4850df,5,Undirected
3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,fdf30ae7ca32654a257b2ab280e9275dfb4850df,1,Undirected
3a77e781960c957e3c67c0602c0cd212d403f40f,fdf30ae7ca32654a257b2ab280e9275dfb4850df,1,Undirected
2b45259ee7239d91072ee20b35458cae7661d353,fdf30ae7ca32654a257b2ab280e9275dfb4850df,2,Undirected
6386805d649a92587c61360775626f055965bd31,fdf30ae7ca32654a257b2ab280e9275dfb4850df,1,Undirected
8451224099497aa958275996864741fb0f9c2f02,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
be271761175a2caff2193e29fc25d1fcc24d0545,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
7874fb34c9c8339cccc405f154224701fd72e9fa,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,2,Undirected
d83af68cf15573a25289ab2f60c9c666bfcd5637,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
b09a275c479efbcdb50c0e289279fb1d41f89e58,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,3,Undirected
761d01399a1b1590e0831948f12ab20bda561aea,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
a5c4cdda6a6d2d7c8f79114dc29c6b82d5375d30,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
57d82d8ac9f6261df9596051c714e552517e9a54,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
5f7da75ca6cb2d22666d6450e2d592c8a6c9dfdc,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
0d101ef4bd55fe33dd1d05e2af7596ca7919c5a7,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
35a0e4b36f20166aa013487e4d87aabcb26b1566,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
8fcb183d0eac964bfd657bbdb21fe21d7c5fbb8f,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
b33a112edc7fc0e4c4ee3a6bf8d76df3b84bb1d5,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
6e6907a7905933471928688466ae0d067728f63e,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
f5fb6b0484340737ff44ef8396003ed806efb7bd,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
0e526bf3d0abe192c8a049ef49b5076fa4fe9e4d,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
63062cb33a55e6e7595f6e684af6f3d6f4ef8964,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
fbd399a7947f70499c563313e2399f05d9f5077e,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
0f6d1f158e5245588d5f16ae7d3f4ad7d703e679,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,2,Undirected
9fb95bb822d70ad6689fc9d600bd605384d7357c,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
0bd170e54508b27c1cae172dc5b805b9accb43ba,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
0620d697e3a202e59d7d1bf9dc5c3d64e849b15b,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
f7a4f5f25300b5faba6e234ed5098842bfddf961,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
3e10b837d3f964ef58c3b8209798c1614f21ad43,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,2,Undirected
3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,4,Undirected
660375a602936d5c2873d1fff6319042e6d94ca3,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
507d5a8ad1b535547ed512357f5d06e23bc469bd,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
6d2930ac0f87495a3be90d0d3437bfe8733fedc1,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
41e23606d4745b8af2831a35cd7c061e24402561,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
8be220d34b807bc3642d6922ba78c463724ae724,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
96129b98ec4809a770ce40a0c59acca018cc9b8c,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
3670da2c235fbe80522151f363977a1df05472f9,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
8765df004fff408970edbc4c5b2a494632541244,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
19baf771b0d7b18cf48ebfd84e064cd7ee9397d7,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
743ba98a89d034195fec779e9c6c28aa525a7662,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
60f4f961dfe36e22895203b0b7aa18bf80c51bd0,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
c44ddb7e0aaedcb83fbb169a2139cf48ccfe4ecd,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
146e387dca94cc15164e5e40abf5be8e917c8863,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
b80305162d05acd15929138c57cb403dcb890135,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
dfa31b7ce7e64dd834079191dbe52f8156e21f59,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
5b833679ae9d9cb8b144e4c34a8ecf8e2732693c,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
9973c9fe2120e179a4580aa76676a445239e4493,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
fb493e01488517956ae05e06b2bcfef71a6937b7,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
cbebde929642f59a9352964f5437a3e1e1fae018,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
fdf30ae7ca32654a257b2ab280e9275dfb4850df,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
3e64c3e5d0c90771ca6b64df58683af80e0120b6,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
75d6002b568010272032418cc88712bb4bc2b11f,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
17376f52bc7b94638b8b3f0e271e92622dae4e22,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
1990a8cd34d05e7b5c286a3418d29eb6bb5f0397,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
e37fdf395063c08c27aa643ddead823cbe99d715,3d739b8c1e9790cd68fcb32b1a7cdbfbfeb16f2f,1,Undirected
74536c03a40a10eadf0521a81e1eb738e503376c,054dd3899d739c9c9af7b503510aff8b791f3b7f,1,Undirected
c7d031e617efb4afb98db8c1b0ce05bf451e9193,054dd3899d739c9c9af7b503510aff8b791f3b7f,1,Undirected
f3e13f6c21c511e6fd890fd2dfeec789238c3046,054dd3899d739c9c9af7b503510aff8b791f3b7f,1,Undirected
428573e248b09d059f5ea1abda2706f0de435f41,054dd3899d739c9c9af7b503510aff8b791f3b7f,1,Undirected
95fa140f99758c93d1674b5e0107c193a6f3a2eb,054dd3899d739c9c9af7b503510aff8b791f3b7f,1,Undirected
4d1c8d6c69e44f8f3790b95ee0ef7ca437d911b1,054dd3899d739c9c9af7b503510aff8b791f3b7f,1,Undirected
cf4c0564e2361a39919e07ed3a3c8f4202c5f960,054dd3899d739c9c9af7b503510aff8b791f3b7f,1,Undirected
bd45e3839f8574b1ed9824aa7e8135bc27d933ea,054dd3899d739c9c9af7b503510aff8b791f3b7f,1,Undirected
485d0f26d3eb45b9bf6a85a3a401b2162a496f0c,054dd3899d739c9c9af7b503510aff8b791f3b7f,1,Undirected
c77dd21904fd7cc8d69b80756524c91c7b2a1a3a,054dd3899d739c9c9af7b503510aff8b791f3b7f,1,Undirected
3ebd97e185c8ec93ae8e52f6f3bde113bb57af5d,054dd3899d739c9c9af7b503510aff8b791f3b7f,1,Undirected
96129b98ec4809a770ce40a0c59acca018cc9b8c,054dd3899d739c9c9af7b503510aff8b791f3b7f,1,Undirected
280864b1aaf51aa0acac06cf7415e88f71c84351,a4144491fa64b76b98c329756d4ad1cf7baa9aea,2,Undirected
4d1c8d6c69e44f8f3790b95ee0ef7ca437d911b1,a4144491fa64b76b98c329756d4ad1cf7baa9aea,1,Undirected
e1b70e39b847b881345dc774f94f1ab490244c33,a4144491fa64b76b98c329756d4ad1cf7baa9aea,1,Undirected
cff6ea2ce1f3d474ec379953b3668b9492816391,a4144491fa64b76b98c329756d4ad1cf7baa9aea,1,Undirected
1c27c1615aaf7c28bc18d731f5ac05d49948de82,a4144491fa64b76b98c329756d4ad1cf7baa9aea,1,Undirected
d6ba07adb2df3ddf5bf8cf5910b8c6f1b44d4676,a4144491fa64b76b98c329756d4ad1cf7baa9aea,1,Undirected
240a480dd78ecc3091893fb65bd1ea99979ed618,e6a98f260fdd39100cc8a1c5744cd11016f3594e,1,Undirected
731bd6268ce7643d182e817f66462e242ab72e20,e6a98f260fdd39100cc8a1c5744cd11016f3594e,1,Undirected
310a5cabc9cd12391c6bc4788196d6f83a2b44c9,e6a98f260fdd39100cc8a1c5744cd11016f3594e,9,Undirected
ef2fc106c511714f94e058a7f0189866a2793651,e6a98f260fdd39100cc8a1c5744cd11016f3594e,1,Undirected
012c1f4893633524a35d1019a22183e58c48068d,e6a98f260fdd39100cc8a1c5744cd11016f3594e,1,Undirected
207233438e3ce1127b772c8e57a962a151af5a76,e6a98f260fdd39100cc8a1c5744cd11016f3594e,1,Undirected
e6a98f260fdd39100cc8a1c5744cd11016f3594e,e6a98f260fdd39100cc8a1c5744cd11016f3594e,6,Undirected
5dff7a5050f94e76422805c04d06e9cb2bd29a2b,e6a98f260fdd39100cc8a1c5744cd11016f3594e,2,Undirected
4d1c8d6c69e44f8f3790b95ee0ef7ca437d911b1,e6a98f260fdd39100cc8a1c5744cd11016f3594e,3,Undirected
b33a112edc7fc0e4c4ee3a6bf8d76df3b84bb1d5,e6a98f260fdd39100cc8a1c5744cd11016f3594e,2,Undirected
6386805d649a92587c61360775626f055965bd31,e6a98f260fdd39100cc8a1c5744cd11016f3594e,1,Undirected
96129b98ec4809a770ce40a0c59acca018cc9b8c,e6a98f260fdd39100cc8a1c5744cd11016f3594e,1,Undirected
e92f15aebfec575105605b6c7a3b13a55e21e581,e6a98f260fdd39100cc8a1c5744cd11016f3594e,1,Undirected
8021d25a1e57eb94b425c16c662eb3ead7deb6b7,e6a98f260fdd39100cc8a1c5744cd11016f3594e,1,Undirected
987a7230fd67b93eaf44c313d7c5ffdaa9cd72bb,ebb8a8dfa65c8bd9de985d12ae658fa20014d6bb,1,Undirected
09e7182fdcbf591e6c1330bf6c30731d46005d49,ebb8a8dfa65c8bd9de985d12ae658fa20014d6bb,1,Undirected
5c3af00a20b81fb2979adb5ef618bffc6c2eb961,ebb8a8dfa65c8bd9de985d12ae658fa20014d6bb,1,Undirected
4a5b8d6eb5a149f630a3b6278590799c1e5d4a08,ebb8a8dfa65c8bd9de985d12ae658fa20014d6bb,2,Undirected
a1cbd007d6c10f05aab6d4969290b95fca86c3f9,ebb8a8dfa65c8bd9de985d12ae658fa20014d6bb,1,Undirected
d99fa7aa9e9dd34d4a48e67a3a7d90f8c9cec950,ebb8a8dfa65c8bd9de985d12ae658fa20014d6bb,1,Undirected
345f128c3b53af5942e8f75cf9066001ff267815,ebb8a8dfa65c8bd9de985d12ae658fa20014d6bb,1,Undirected
d70a79272e099bc9878016be7e84681d20c841f1,ebb8a8dfa65c8bd9de985d12ae658fa20014d6bb,1,Undirected
dc557d51b745f7e9468a499d6069aa4046a735bf,ebb8a8dfa65c8bd9de985d12ae658fa20014d6bb,1,Undirected
a170b8d94f8292379ef586c841139ede85cb790b,ebb8a8dfa65c8bd9de985d12ae658fa20014d6bb,1,Undirected
f26074533dcf28734479d59c5b5aef70d168f84a,ebb8a8dfa65c8bd9de985d12ae658fa20014d6bb,1,Undirected
